"","Age","Height","Weight","Number.of.siblings","Gender","Left...right.handed","Education","Only.child","Village...town","House...block.of.flats","Daily.events","Prioritising.workload","Writing.notes","Workaholism","Thinking.ahead","Final.judgement","Reliability","Keeping.promises","Loss.of.interest","Friends.versus.money","Funniness","Fake","Criminal.damage","Decision.making","Elections","Self.criticism","Judgment.calls","Hypochondria","Empathy","Eating.to.survive","Giving","Compassion.to.animals","Borrowed.stuff","Loneliness","Cheating.in.school","Health","Changing.the.past","God","Dreams","Charity","Number.of.friends","Punctuality","Lying","Waiting","New.environment","Mood.swings","Appearence.and.gestures","Socializing","Achievements","Responding.to.a.serious.letter","Children","Assertiveness","Getting.angry","Knowing.the.right.people","Public.speaking","Unpopularity","Life.struggles","Happiness.in.life","Energy.levels","Small...big.dogs","Personality","Finding.lost.valuables","Getting.up","Interests.or.hobbies","Parents..advice","Questionnaires.or.polls","Internet.usage","Flying","Storm","Darkness","Heights","Spiders","Snakes","Rats","Ageing","Dangerous.dogs","Fear.of.public.speaking","History","Psychology","Politics","Mathematics","Physics","Internet","PC","Economy.Management","Biology","Chemistry","Reading","Geography","Foreign.languages","Medicine","Law","Cars","Art.exhibitions","Religion","Countryside..outdoors","Dancing","Musical.instruments","Writing","Passive.sport","Active.sport","Gardening","Celebrities","Shopping","Science.and.technology","Theatre","Fun.with.friends","Adrenaline.sports","Pets","Smoking","Alcohol","Healthy.eating","Finances","Shopping.centres","Branded.clothing","Entertainment.spending","Spending.on.looks","Spending.on.gadgets","Spending.on.healthy.eating","Music","Slow.songs.or.fast.songs","Dance","Folk","Country","Classical.music","Musical","Pop","Rock","Metal.or.Hardrock","Punk","Hiphop..Rap","Reggae..Ska","Swing..Jazz","Rock.n.roll","Alternative","Latino","Techno..Trance","Opera","Movies","Horror","Thriller","Comedy","Romantic","Sci.fi","War","Fantasy.Fairy.tales","Animated","Documentary","Western","Action"
"482",22,190,65,1,"male","right handed","college/bachelor degree","no","city","block of flats",1,5,5,4,5,2,5,5,2,5,2,2,1,3,1,1,4,2,4,2,2,1,4,3,1,5,2,3,4,2,2,"i am often early","sometimes",4,4,2,4,2,2,4,3,5,1,3,2,5,2,5,4,3,4,1,2,5,4,4,"few hours a day",1,1,1,1,1,1,1,3,3,2,5,5,2,1,4,4,5,1,3,1,5,4,5,5,1,2,5,3,4,1,4,5,1,2,1,1,1,4,3,5,1,1,"1","3",3,3,1,1,4,2,3,5,5,4,4,4,1,5,1,1,2,4,1,1,1,4,4,4,1,5,4,5,1,4,3,2,4,4,3,2,5,5,2
"483",22,189,82,2,"male","right handed","secondary school","no","city","block of flats",3,2,1,2,4,2,4,4,2,2,5,2,4,3,5,4,3,3,4,4,3,5,4,1,2,3,1,2,3,1,2,"i am often early","sometimes",2,2,4,2,2,4,4,3,2,4,2,4,1,1,4,3,4,3,1,4,3,3,1,"few hours a day",2,1,2,4,2,2,2,1,2,4,4,2,4,4,2,4,4,4,3,2,3,2,1,2,3,2,2,1,2,1,1,2,3,3,1,2,1,3,2,4,2,5,"2","5",2,4,2,4,3,3,4,3,3,4,2,1,3,1,1,3,4,2,4,4,4,3,1,1,1,1,1,5,1,4,5,4,4,2,2,3,3,1,4
"484",20,173,73,1,"female","right handed","college/bachelor degree","yes","city","house/bungalow",3,3,2,4,2,3,3,4,1,5,3,1,3,2,1,4,5,2,5,1,4,5,4,5,1,3,3,2,3,1,5,"i am often running late","sometimes",3,2,4,3,3,1,2,4,4,2,3,3,5,4,2,2,5,3,3,5,5,3,1,"few hours a day",1,1,3,1,4,3,1,4,5,3,3,4,1,4,4,4,2,2,5,5,3,3,4,5,2,1,1,2,1,2,2,2,4,2,1,3,5,5,1,5,4,3,"4","3",2,1,4,3,4,5,2,4,5,4,3,2,1,5,3,4,5,3,5,3,2,4,3,1,5,1,1,5,1,3,5,5,2,1,5,5,3,1,2
"485",20,172,57,1,"female","right handed","secondary school","no","city","block of flats",2,1,3,2,5,3,5,2,3,4,3,4,1,2,1,3,3,1,4,3,4,2,3,3,2,4,4,3,4,2,3,"i am always on time","sometimes",3,3,4,3,3,2,3,3,3,4,3,4,3,3,4,3,3,3,3,5,3,3,3,"few hours a day",1,3,1,2,5,5,1,5,5,5,4,2,2,4,1,4,3,5,1,1,4,3,4,1,3,1,1,1,3,1,3,1,5,3,3,2,4,1,2,5,5,1,"2","5",4,2,3,3,3,3,2,3,5,3,3,1,2,2,2,4,4,3,3,3,3,2,2,2,2,2,2,5,2,4,4,3,4,3,4,4,2,1,4
"486",19,165,64,1,"female","right handed","secondary school","no","city","block of flats",2,1,2,2,3,5,4,4,1,5,2,3,1,4,5,2,5,1,5,2,1,5,4,5,3,2,1,5,4,1,2,"i am often running late","everytime it suits me",3,1,5,3,2,1,4,5,1,1,2,5,4,5,2,3,3,3,4,5,1,3,1,"few hours a day",1,1,2,1,5,1,1,5,2,3,1,1,1,1,1,5,3,3,4,1,1,3,5,1,2,1,1,3,5,1,1,1,3,1,1,4,2,4,1,3,1,1,"1","3",3,3,1,4,1,2,1,1,5,3,4,2,1,2,1,4,5,1,1,1,3,5,4,4,4,1,1,5,2,4,5,3,3,3,1,5,3,1,4
"487",28,171,57,1,"female","right handed","masters degree","no","city","block of flats",5,2,5,5,5,1,4,4,4,3,3,2,1,3,2,5,5,3,5,1,2,3,2,2,2,5,2,3,3,1,1,"i am often running late","sometimes",4,4,3,4,3,3,2,2,4,5,4,4,4,4,3,2,3,3,1,5,1,2,2,"few hours a day",3,4,3,4,5,4,3,4,5,2,4,5,4,3,2,3,3,4,2,2,4,2,5,3,5,1,5,2,3,4,1,1,3,4,1,5,4,3,5,4,1,1,"2","3",4,2,2,2,2,2,2,3,3,3,4,2,2,2,1,4,2,1,1,3,2,3,3,3,3,2,1,5,2,5,5,4,3,3,4,2,4,2,1
"488",19,186,66,3,"female","right handed","secondary school","no","village","house/bungalow",4,1,3,1,1,5,3,3,1,3,5,3,5,1,3,5,5,5,5,5,5,5,1,1,5,1,5,5,3,3,5,"i am often running late","everytime it suits me",1,5,5,3,5,3,3,5,5,5,5,1,1,5,4,5,1,3,1,5,5,3,3,"most of the day",1,1,5,1,3,5,5,1,3,1,1,5,2,1,3,5,5,2,5,3,1,2,3,5,4,5,2,5,5,5,2,1,5,5,1,5,5,5,1,5,4,1,"5","5",1,1,5,3,5,5,5,3,5,5,5,2,1,1,1,1,1,1,1,4,2,3,1,3,1,1,1,5,5,1,5,5,5,1,5,2,3,1,5
"489",22,177,75,1,"male","right handed","secondary school","no","city","block of flats",5,3,3,5,4,1,5,5,2,4,3,2,2,3,5,4,3,1,4,2,4,4,5,3,2,3,2,1,4,3,3,"i am often early","only to avoid hurting someone",3,3,3,2,3,3,4,4,4,2,3,3,4,2,4,4,3,3,3,1,3,4,3,"few hours a day",1,2,1,2,1,1,1,1,1,2,5,2,5,3,4,4,4,3,2,2,5,4,5,3,5,4,3,1,5,1,4,2,3,5,1,1,2,5,4,4,3,3,"2","3",3,2,1,2,3,2,4,5,5,3,2,4,3,5,4,3,5,3,2,3,3,5,5,4,3,1,4,5,4,4,4,2,4,4,3,3,4,4,4
"490",20,160,49,2,"female","right handed","college/bachelor degree","yes","village","house/bungalow",5,3,3,3,1,1,5,3,5,1,2,1,3,2,5,3,5,1,5,3,3,3,4,1,5,3,2,2,3,3,5,"i am often running late","sometimes",2,5,2,5,5,3,1,5,5,3,5,1,3,3,4,5,1,3,2,4,5,3,2,"few hours a day",1,1,1,4,5,4,2,5,5,1,5,4,5,1,1,4,1,2,3,1,5,5,5,3,4,1,1,2,2,3,1,3,5,5,1,3,5,5,3,5,5,2,"5","3",2,4,5,5,5,5,5,5,5,5,2,2,2,1,1,2,5,1,5,3,5,2,5,5,1,1,1,5,3,5,5,2,1,5,5,5,4,1,1
"491",16,168,50,1,"female","right handed","primary school","no","city","block of flats",3,2,1,2,5,3,5,5,4,4,1,1,1,2,1,2,5,3,5,1,1,3,5,3,3,4,2,4,4,1,3,"i am always on time","only to avoid hurting someone",3,5,3,3,3,1,2,3,5,1,3,2,3,2,4,4,3,4,2,4,3,4,4,"less than an hour a day",2,1,1,2,5,5,5,5,5,4,1,5,1,1,1,5,1,5,1,1,1,1,4,3,3,1,1,3,2,4,1,1,5,5,1,4,5,1,1,4,1,1,"1","1",3,3,4,2,3,3,3,3,4,3,3,2,2,2,3,3,2,1,1,5,1,1,2,1,5,4,2,1,2,2,5,5,1,1,5,4,1,1,1
"492",19,165,56,1,"female","right handed","secondary school","no","city","block of flats",2,2,5,2,3,2,4,5,1,3,1,3,5,3,5,2,5,1,4,1,1,3,5,3,5,3,3,2,3,1,2,"i am always on time","sometimes",2,3,3,3,3,3,3,3,2,2,2,4,3,2,4,4,3,3,4,2,2,3,1,"less than an hour a day",2,5,3,2,5,1,1,1,4,3,2,3,2,2,1,3,3,2,5,2,2,3,4,5,1,1,2,2,3,5,3,1,1,5,1,3,3,3,3,4,2,2,"4","3",4,3,2,1,1,3,3,5,5,3,3,2,2,2,2,4,4,2,3,3,2,2,3,1,5,1,2,5,4,4,5,4,4,2,4,4,4,1,4
"493",20,163,68,2,"female","right handed","secondary school","no","city","block of flats",2,2,4,1,5,5,4,5,5,5,4,5,1,5,5,5,5,1,5,1,2,5,5,5,2,5,4,5,3,3,3,"i am always on time","sometimes",2,3,3,4,1,2,3,4,1,4,2,4,5,5,4,2,3,3,5,3,5,4,2,"few hours a day",2,1,2,3,4,3,2,2,2,3,5,5,2,3,2,4,3,1,5,2,5,5,5,4,1,1,4,4,4,5,4,5,1,2,2,4,2,2,5,5,3,5,"4","3",1,2,2,4,4,3,3,4,5,5,3,3,1,4,4,2,5,2,2,1,2,3,4,5,3,2,2,5,1,2,3,5,2,5,5,5,5,2,4
"494",21,185,78,1,"male","right handed","college/bachelor degree","no","city","block of flats",3,2,2,1,2,1,4,3,2,3,3,2,2,4,4,3,3,1,2,2,3,2,3,2,5,3,2,1,4,1,4,"i am always on time","sometimes",3,3,2,3,2,4,3,4,3,3,4,4,2,1,4,4,5,4,3,4,4,3,2,"most of the day",2,1,1,4,2,3,3,2,2,3,3,1,3,2,2,5,3,2,1,1,1,2,2,1,1,5,1,1,3,2,1,1,5,3,2,2,2,5,2,5,4,5,"5","5",2,5,4,4,4,3,5,4,5,3,4,1,2,2,1,5,3,1,1,5,2,2,3,3,4,2,1,5,3,5,4,2,3,4,2,3,3,2,5
"495",19,165,55,1,"female","right handed","secondary school","no","city","block of flats",2,3,5,4,4,1,5,4,2,5,4,2,1,2,5,5,3,2,4,2,4,3,4,3,5,4,4,5,3,3,5,"i am often early","only to avoid hurting someone",3,5,5,4,5,3,3,5,3,4,4,3,5,5,3,4,3,4,2,4,2,4,4,"few hours a day",2,2,1,2,1,2,2,3,3,1,2,4,2,4,3,4,2,4,3,2,3,3,4,4,3,2,4,2,4,1,1,1,3,3,2,3,4,2,3,5,4,1,"2","3",4,3,4,1,4,3,2,4,5,3,2,2,1,2,4,2,5,2,2,1,4,5,4,5,2,1,2,5,2,3,5,5,3,3,3,4,3,1,1
"496",20,164,68,2,"female","right handed","secondary school","no","city","block of flats",3,3,5,5,5,4,4,4,4,5,4,2,1,4,5,5,4,1,5,1,3,5,5,3,5,4,2,5,3,2,3,"i am often early","sometimes",2,4,5,5,4,4,4,3,4,4,4,5,4,4,4,3,4,3,3,2,4,4,3,"most of the day",1,2,3,2,4,4,3,5,2,4,2,2,2,2,1,3,3,4,4,2,4,3,4,3,2,1,3,2,3,3,3,1,5,1,5,4,5,3,3,5,4,4,"2","3",3,4,5,4,3,4,4,3,5,3,2,1,2,2,2,3,5,2,4,2,2,1,5,5,2,2,1,5,1,5,4,3,3,2,3,3,2,1,4
"497",25,170,52,1,"female","right handed","college/bachelor degree","no","city","block of flats",3,5,4,3,3,5,5,4,3,5,3,2,2,4,5,2,3,1,4,3,5,5,3,3,3,3,3,5,3,4,3,"i am always on time","only to avoid hurting someone",3,3,3,3,2,3,1,4,4,3,3,5,4,4,4,3,1,3,5,4,2,3,3,"less than an hour a day",3,2,2,2,5,3,3,2,3,3,3,3,4,3,3,3,2,4,3,3,3,4,2,3,2,2,1,3,5,2,2,1,1,1,3,2,4,2,1,4,2,2,"1","3",3,3,4,2,3,2,2,4,3,2,3,2,4,5,4,3,3,1,1,2,2,2,4,3,4,2,4,4,3,4,4,4,2,2,5,4,4,2,2
"498",20,165,60,1,"female","right handed","secondary school","no","city","house/bungalow",3,3,4,4,3,4,4,5,4,2,3,3,5,4,3,4,4,4,5,3,3,3,5,1,3,4,3,5,3,3,3,"i am always on time","sometimes",3,1,4,4,1,3,1,5,5,3,4,5,1,4,4,4,3,4,5,5,5,2,3,"less than an hour a day",1,1,1,1,1,2,4,1,4,3,3,5,3,1,1,3,2,3,2,1,3,2,3,1,1,1,5,3,2,3,5,3,4,4,1,1,3,3,5,5,3,1,"4","3",3,3,3,3,2,3,2,3,5,4,3,3,3,4,4,5,5,2,3,1,3,5,5,1,4,1,5,3,1,1,5,3,3,3,1,1,5,2,2
"499",19,170,50,3,"female","right handed","secondary school","no","village","house/bungalow",3,1,4,2,2,4,2,4,1,5,3,2,1,2,5,4,3,2,4,1,4,3,3,3,5,4,3,5,4,1,4,"i am always on time","sometimes",3,3,2,3,2,3,4,4,3,2,2,3,4,4,3,3,4,3,2,5,2,3,2,"few hours a day",4,1,1,4,1,4,3,3,4,3,4,4,3,1,1,5,1,1,1,1,5,3,5,4,3,2,2,3,5,4,4,1,5,1,3,1,2,2,3,5,1,5,"2","3",1,2,1,3,5,3,1,2,5,3,3,2,1,3,2,2,4,1,1,1,3,2,3,5,3,1,1,5,1,1,4,3,2,4,5,5,4,2,3
"500",22,180,76,3,"male","right handed","secondary school","no","city","house/bungalow",3,4,5,5,5,1,4,4,4,3,2,2,1,5,4,5,5,1,2,5,1,5,3,2,5,1,1,1,3,3,3,"i am always on time","sometimes",4,1,2,3,1,3,4,3,4,3,4,5,5,1,5,2,1,3,4,1,4,3,1,"most of the day",3,1,1,3,1,1,1,1,4,2,3,3,4,2,2,5,5,3,4,1,3,1,2,1,1,3,2,1,3,1,3,1,4,2,1,1,1,5,2,5,1,1,"2","5",2,5,1,1,5,2,2,1,5,4,2,4,2,3,2,4,4,2,4,1,3,1,3,3,1,3,2,5,2,4,5,2,4,5,4,4,4,5,3
"501",19,172,58,2,"female","left handed","secondary school","no","city","house/bungalow",3,3,3,3,2,5,4,4,1,4,4,3,3,3,4,4,5,2,4,1,3,5,4,4,5,5,3,5,4,1,3,"i am always on time","sometimes",2,2,5,3,3,2,2,4,4,5,4,4,4,5,3,5,3,3,3,3,4,4,3,"few hours a day",1,3,2,3,2,4,4,2,3,3,4,4,3,3,4,4,4,2,5,5,5,3,4,4,1,2,3,5,4,4,5,2,5,1,2,3,4,3,3,5,2,5,"2","3",4,3,3,2,3,3,2,4,5,3,3,5,2,4,2,2,4,2,1,1,2,2,4,5,4,4,4,5,3,3,5,5,5,5,5,5,4,1,3
"502",21,179,60,1,"female","right handed","secondary school","no","city","block of flats",3,2,5,2,4,4,5,5,3,5,4,2,2,5,5,5,5,1,5,1,1,4,5,4,5,3,5,5,3,2,3,"i am often early","sometimes",1,1,4,3,1,3,2,5,2,5,3,5,5,3,3,3,1,2,4,5,3,3,3,"few hours a day",1,2,2,2,5,4,5,3,5,5,3,2,2,4,1,4,2,5,2,2,4,2,5,2,2,2,2,4,4,3,5,1,3,5,1,2,3,2,2,5,4,1,"2","3",4,5,2,5,3,4,2,3,5,3,4,5,3,4,2,4,4,2,2,2,2,4,4,2,5,2,2,4,4,5,3,5,1,5,2,2,4,1,1
"503",22,193,86,6,"male","right handed","masters degree","no","village","house/bungalow",2,4,2,5,4,3,5,5,2,2,4,2,1,4,5,2,5,2,4,1,1,2,4,2,5,2,2,4,4,1,4,"i am always on time","only to avoid hurting someone",3,5,1,3,3,4,2,3,5,1,5,2,2,1,4,4,3,4,1,2,4,4,2,"most of the day",2,1,1,2,3,3,1,2,3,2,2,1,4,3,1,5,5,4,1,1,1,1,4,1,2,5,1,1,2,1,3,1,2,3,1,1,4,5,1,5,3,1,"2","5",3,2,5,5,4,4,5,5,5,4,4,3,2,4,2,2,5,3,4,3,3,4,5,3,1,3,3,5,3,5,4,2,5,5,5,5,3,5,5
"504",28,176,60,1,"female","right handed","masters degree","no","city","block of flats",2,3,5,5,5,4,5,5,2,5,4,2,2,5,4,5,5,3,4,4,2,5,5,3,1,5,3,4,4,3,4,"i am often running late","sometimes",2,5,3,2,4,2,1,4,4,4,1,4,5,5,4,3,2,3,4,5,4,3,3,"few hours a day",2,1,2,1,4,5,4,3,5,4,4,4,1,5,5,5,5,1,5,2,1,5,4,4,1,1,3,5,5,1,5,1,1,1,1,3,3,5,2,3,3,3,"1","3",4,5,2,1,1,1,1,5,5,3,2,2,1,5,5,4,4,1,1,1,1,1,2,1,4,5,4,5,2,1,5,5,5,3,5,5,5,4,2
"505",21,168,50,1,"female","right handed","college/bachelor degree","no","village","house/bungalow",4,5,5,4,4,3,4,5,2,5,2,1,1,3,5,1,3,1,5,1,5,3,5,1,5,2,1,1,3,4,4,"i am often early","only to avoid hurting someone",2,3,2,4,3,3,5,5,3,1,2,3,2,2,4,4,4,3,3,3,3,4,3,"few hours a day",5,3,1,1,1,1,1,1,1,4,3,3,3,5,1,5,3,1,1,5,3,5,4,3,1,5,4,1,5,5,3,1,5,3,5,5,5,5,1,5,5,5,"4","3",5,2,5,4,4,5,5,5,5,3,5,1,1,2,2,5,1,1,1,5,2,1,2,2,2,1,1,5,5,4,5,3,4,5,4,2,3,1,2
"506",20,177,75,3,"male","right handed","secondary school","no","village","house/bungalow",3,1,2,2,3,2,4,4,2,4,5,3,2,2,5,2,4,1,2,2,2,3,2,2,5,2,3,3,4,1,4,"i am often early","sometimes",2,3,3,4,3,4,4,3,2,4,4,2,3,1,4,4,3,4,2,3,4,3,2,"few hours a day",3,2,2,3,1,5,2,2,4,3,2,3,2,3,4,4,3,3,2,4,2,2,2,2,2,3,2,1,2,2,1,1,4,5,1,3,2,4,1,5,3,1,"5","5",2,2,3,2,4,3,2,2,5,4,3,4,2,2,2,3,5,3,4,3,3,2,4,4,2,1,1,5,2,4,5,3,4,3,3,4,4,5,5
"507",19,189,83,1,"male","left handed","secondary school","no","city","block of flats",3,2,2,2,4,1,3,3,3,4,3,2,1,4,3,5,4,1,3,2,1,3,4,1,4,1,3,1,3,1,3,"i am often running late","sometimes",3,5,2,3,4,3,3,3,4,3,2,3,3,1,4,5,2,4,3,3,5,4,3,"few hours a day",1,1,1,1,2,1,2,1,1,2,2,3,3,2,3,5,5,3,2,1,1,2,2,3,1,2,1,1,1,1,1,1,5,5,1,1,3,4,1,5,5,4,"4","5",4,2,4,4,3,3,3,3,5,4,2,1,1,1,1,2,2,3,3,5,1,1,1,2,1,2,1,5,1,5,5,2,3,3,2,2,3,2,4
"508",21,168,53,1,"female","right handed","college/bachelor degree","no","village","house/bungalow",2,2,4,3,3,2,3,4,3,5,3,2,2,3,2,3,3,1,4,3,1,3,3,4,3,3,1,3,4,3,4,"i am often early","only to avoid hurting someone",4,4,3,3,4,4,4,5,3,3,4,3,3,3,4,5,3,4,3,2,5,3,3,"few hours a day",3,2,2,2,5,3,2,1,5,2,3,4,2,2,2,3,2,1,4,5,2,4,2,3,1,2,3,2,4,5,5,1,2,5,3,2,2,4,4,4,5,3,"2","3",4,3,4,2,5,4,2,3,5,4,3,4,3,3,4,2,2,1,1,2,5,4,4,4,4,1,2,4,2,3,3,2,4,1,5,1,5,3,2
"509",20,179,65,0,"male","right handed","secondary school","yes","village","house/bungalow",5,4,3,2,4,5,4,4,1,5,4,2,1,3,2,1,5,4,5,3,3,4,3,2,3,4,3,5,4,1,3,"i am often early","sometimes",2,1,3,4,1,2,4,3,3,3,3,5,3,3,5,4,3,3,3,4,4,4,2,"few hours a day",3,2,2,4,4,4,1,1,4,3,3,4,5,1,1,5,3,4,1,1,3,4,5,1,2,3,1,2,5,1,5,3,5,2,1,2,2,1,2,5,1,3,"2","3",3,4,4,4,4,3,3,3,5,3,1,3,5,4,1,3,5,2,3,1,3,3,5,5,1,1,1,5,2,4,4,2,3,3,4,4,4,4,5
"510",16,168,51,1,"female","right handed","secondary school","yes","village","house/bungalow",3,5,4,1,5,3,4,5,5,5,4,3,5,5,1,5,5,1,3,4,5,5,5,1,3,1,3,5,3,3,5,"i am always on time","sometimes",4,5,1,5,5,3,5,5,5,1,5,1,5,1,4,5,4,4,4,5,5,5,1,"few hours a day",2,2,1,1,1,4,4,5,4,1,5,1,1,1,1,5,5,4,1,1,4,5,5,5,4,1,1,1,4,5,5,1,4,5,1,1,5,1,1,5,5,4,"2","1",3,4,5,5,3,4,5,4,4,5,4,5,2,3,4,4,1,1,1,4,3,3,1,1,3,4,1,4,3,2,5,4,3,1,5,5,4,3,5
"511",22,176,70,1,"male","right handed","college/bachelor degree","yes","village","house/bungalow",3,3,3,5,5,1,4,4,2,5,3,2,2,2,2,5,5,1,4,3,5,5,5,2,3,3,2,1,4,2,4,"i am always on time","sometimes",3,4,2,3,3,3,3,3,3,1,5,3,3,1,5,5,3,4,3,3,5,3,2,"less than an hour a day",1,3,1,1,1,2,1,5,2,1,3,4,2,3,5,3,5,3,3,1,3,3,4,2,3,5,3,1,5,5,1,1,5,5,1,1,3,5,5,5,5,5,"1","3",3,3,2,4,4,4,4,5,5,3,5,3,3,4,4,4,4,3,2,4,4,4,3,3,3,2,4,4,2,3,4,4,4,4,4,3,4,4,4
"512",19,185,75,2,"male","right handed","secondary school","no","city","block of flats",1,3,3,3,3,1,4,5,1,5,5,2,3,3,1,2,5,1,5,1,4,5,4,3,4,4,4,1,3,2,3,"i am often early","only to avoid hurting someone",3,5,4,3,3,4,4,5,2,2,1,3,4,3,4,4,4,4,5,3,3,4,4,"few hours a day",2,1,2,1,2,1,2,2,4,2,2,3,1,4,5,4,5,3,3,3,2,3,5,3,2,5,3,1,5,1,2,1,2,4,1,1,3,5,4,5,5,4,"2","3",3,4,3,4,4,3,4,4,5,3,3,1,2,3,2,3,3,1,1,4,4,4,3,3,2,1,1,5,3,3,5,4,4,2,4,4,3,3,4
"513",22,168,58,1,"female","right handed","college/bachelor degree","yes","village","house/bungalow",3,5,5,5,5,5,5,5,5,5,1,1,1,5,5,5,5,1,1,1,3,1,5,1,3,5,1,5,3,1,3,"i am always on time","never",1,5,5,5,5,1,1,5,5,1,1,5,5,1,5,5,1,3,5,1,5,4,3,"few hours a day",5,5,1,3,5,5,5,1,5,1,1,1,5,1,1,4,3,1,1,1,5,5,5,1,5,3,3,3,5,5,5,5,1,1,3,5,5,5,2,4,1,1,"2","1",4,5,5,5,1,5,5,5,5,1,2,4,1,2,1,1,1,1,1,1,1,2,1,3,3,4,2,4,1,2,5,5,5,1,3,1,1,1,3
"514",20,178,74,0,"male","right handed","secondary school","yes","village","block of flats",3,3,1,3,3,1,4,4,2,3,3,3,3,2,5,4,4,1,3,3,2,3,3,3,4,3,3,3,3,1,3,"i am always on time","sometimes",3,4,2,3,3,3,3,2,4,2,3,4,3,1,4,5,5,3,3,3,4,3,2,"most of the day",1,1,1,1,1,1,1,2,2,3,2,1,4,5,3,5,5,2,1,1,3,2,3,2,1,4,2,1,2,2,1,1,5,5,3,3,2,4,3,5,5,4,"1","5",3,4,3,4,3,3,3,3,5,4,3,1,1,2,3,3,4,5,5,3,2,1,3,3,3,3,1,4,3,5,5,3,3,3,4,4,3,2,4
"515",22,178,66,0,"male","right handed","college/bachelor degree","yes","city","block of flats",3,2,3,2,2,2,4,4,3,4,2,3,2,3,2,3,3,1,3,2,3,2,4,3,3,3,2,4,3,1,3,"i am always on time","sometimes",3,5,2,3,3,2,1,4,3,1,4,4,3,3,3,3,3,3,2,4,3,3,1,"few hours a day",2,3,3,3,4,4,4,3,5,1,3,2,1,1,1,4,3,1,1,1,2,2,3,1,3,3,2,2,4,1,5,2,2,1,1,3,3,2,3,4,1,2,"1","3",2,4,3,2,2,2,2,2,5,3,1,5,5,2,2,3,5,1,1,1,2,1,5,3,2,1,2,5,3,4,5,3,3,5,5,5,5,4,4
"516",19,187,69,1,"male","right handed","secondary school","no","city","block of flats",2,1,1,1,1,1,2,5,5,3,5,4,5,1,5,5,5,1,3,1,1,4,3,3,5,1,5,3,4,1,3,"i am often running late","everytime it suits me",1,5,5,1,4,3,5,1,4,1,4,4,5,1,3,2,5,2,1,5,1,2,4,"most of the day",1,1,3,1,2,1,1,1,3,3,3,4,3,4,1,5,4,2,1,1,1,2,4,1,1,3,4,4,5,1,2,1,5,1,3,3,5,2,4,5,3,1,"4","5",3,5,4,5,5,1,5,1,5,4,4,3,3,3,4,4,5,5,3,1,2,3,3,4,2,1,2,5,5,4,5,1,4,4,1,4,3,5,5
"517",22,173,80,2,"male","right handed","secondary school","no","city","block of flats",5,5,5,4,5,5,5,5,3,5,5,1,3,5,5,2,5,1,5,3,5,5,5,3,2,5,1,5,5,4,5,"i am always on time","sometimes",1,3,2,5,3,3,1,5,1,2,5,5,3,5,3,4,3,5,5,5,5,5,5,"few hours a day",5,5,5,5,5,1,1,5,1,3,5,3,1,1,2,5,5,3,3,1,1,3,5,3,3,5,3,3,5,5,4,3,5,5,3,1,5,1,1,5,5,5,"2","1",3,3,5,5,5,5,5,5,5,5,5,3,1,2,3,5,4,4,3,5,3,2,3,3,2,4,3,5,5,5,5,1,5,5,5,5,3,3,5
"518",17,174,55,1,"female","right handed","secondary school","no","village","house/bungalow",4,2,4,3,5,3,5,4,3,5,3,1,2,1,2,2,5,2,3,2,3,3,3,1,5,5,3,3,3,1,4,"i am always on time","sometimes",1,5,2,4,3,2,3,4,5,3,4,4,1,3,4,5,1,4,1,1,5,4,2,"few hours a day",3,2,1,3,1,3,4,4,5,4,4,5,3,2,4,5,3,4,5,5,4,5,5,5,5,3,4,2,3,5,1,4,1,5,1,5,5,5,3,5,4,2,"4","3",5,3,5,4,5,5,3,5,5,3,3,1,1,4,4,4,4,3,3,4,3,1,1,3,4,4,4,5,4,5,3,2,1,1,4,5,4,2,3
"519",18,171,62,1,"female","right handed","secondary school","no","city","block of flats",2,2,1,3,4,5,4,5,3,3,3,1,1,3,1,3,4,1,4,1,3,4,3,4,5,4,1,5,4,2,4,"i am always on time","only to avoid hurting someone",2,4,4,5,4,3,3,2,5,4,4,4,5,3,3,5,1,3,4,2,4,4,4,"less than an hour a day",2,1,5,2,2,1,1,3,2,3,3,4,3,1,2,3,1,1,5,5,5,2,4,5,1,1,2,3,4,4,1,1,3,5,1,3,4,2,2,5,1,5,"4","3",3,4,5,4,3,4,1,4,5,4,4,2,2,3,2,5,4,1,2,4,3,3,2,2,5,4,4,4,1,2,5,3,3,2,5,5,5,1,4
"520",19,185,74,1,"male","right handed","primary school","no","city","block of flats",2,1,1,2,3,2,2,4,1,3,3,2,5,2,5,4,3,3,4,2,2,3,3,2,5,5,4,3,3,1,3,"i am often running late","only to avoid hurting someone",2,3,4,2,4,3,3,4,2,5,5,2,5,2,4,3,4,3,1,5,4,3,3,"few hours a day",1,1,1,2,1,3,1,5,2,4,4,2,2,2,2,4,3,2,1,2,1,3,4,2,3,3,5,1,3,1,1,1,3,5,5,1,2,2,1,5,4,2,"2","5",3,1,1,2,5,3,4,5,5,4,4,3,1,2,1,1,2,2,1,4,4,2,2,2,2,4,1,4,3,3,4,2,3,5,2,2,4,2,4
